County_States,2015_Tract_population,adjusted_hdi,unadjusted_hdi,unadjusted_income_index,adjusted_income_index,expect_edu_index,mean_edu_index,final_edu_index,le_index,Macroregion
"Rowan County, NC",138361,839.5328901578779,865.3059209945833,918.8485857328212,929.0008525728845,858.2799234502506,813.9960058608684,836.1379646555596,844.9442970822281,South
"Runnels County, TX",10445,882.0661852931125,875.9294572954118,927.7994199337422,947.4530825576956,825.254414211586,788.4733017124743,806.8638579620306,901.1538461538468,South
"Rush County, IN",16991,887.903109647514,881.7604861830841,933.7371410279222,953.3908036518754,837.0136862175693,817.8929834720781,827.4533348448236,888.3076923076922,Midwest
"Rush County, KS",3184,0.0,,948.007545412345,967.6612080362985,807.3888439267215,853.29857797689,830.343710951806,,Midwest
"Rusk County, TX",53457,803.2812388910128,866.1567836041958,927.8396794633484,940.9283272807469,848.724178090771,786.4720605769661,817.5981193338687,862.3076923076924,South
"Rusk County, WI",14357,886.3893813362505,880.2138237351485,927.2761311369801,946.9297937609333,799.8070809700582,825.2396556665283,812.5233683182931,905.384615384615,Midwest
"Russell County, AL",58302,580.9984247175638,834.0327283011096,904.1569634225143,921.0826831710651,814.7181582866817,793.7911080265737,804.2546331566277,808.2051282051281,South
"Russell County, KS",6988,909.042995367643,902.9112781389321,958.960603226127,978.614265850081,814.4004442149544,860.655856232413,837.5281502236835,918.461538461538,Midwest
"Russell County, KY",17669,848.189128358212,842.0291980904001,888.916415000877,908.5700776248307,840.7187104650862,767.6991285792145,804.2089195221504,835.3846153846155,South
"Russell County, VA",28245,615.6321730954198,855.7151108505786,908.7377303886142,928.3913930125673,840.0290937944812,763.5799706051231,801.8045321998022,870.4615384615385,South
"Rutherford County, NC",66865,461.9945316867414,851.7992451340912,907.0523150217506,926.7059776457045,857.4401020399079,812.2853418656873,834.8627219527976,825.6703296703296,South
"Rutherford County, TN",282558,625.498347165816,898.4205572339264,938.3541688377638,947.8615863255025,886.4431667451712,866.8607993196654,876.6519830324182,884.5475113122174,South
"Rutland County, VT",60530,922.3906979069512,916.170040249767,958.4203866314581,978.0740492554118,856.0818693604418,881.0259068583786,868.5538881094104,925.0769230769232,Northeast
"Sabine County, TX",10440,869.0878118970571,862.9243560488476,910.6113344335166,930.2649970574697,845.668869998194,799.9879905050229,822.8284302516087,858.4615384615382,South
"Sabine Parish, LA",24248,609.3907182884932,847.1058086971882,924.3407323299998,943.9943949539532,810.897497283833,801.0391244279762,805.9683108559046,828.9230769230768,South
"Sac County, IA",10101,910.6812313592538,904.5309430188656,956.9546711484129,976.6083337723664,835.162922552988,852.994074576401,844.0784985646944,917.6923076923065,Midwest
"Sacramento County, CA",1465832,783.5282728387656,911.0567932067607,948.8188056355423,944.9415453775654,915.8325692794874,852.5402990567728,884.1864341681303,903.8241758241759,West
"Sagadahoc County, ME",35092,816.0994156360937,918.586342034606,970.5845840307633,969.0815295262673,836.4039766932037,894.5242716536951,865.4641241734495,922.9230769230768,Northeast
"Saginaw County, MI",196479,801.7744494212501,874.8290650474753,914.1099887716482,931.5434593558523,891.1419513557933,823.6591613603932,857.4005563580932,862.9562594268477,Midwest
"Saguache County, CO",6238,901.604164681378,895.2872272008256,921.6755239416884,941.329186565642,818.701723947055,800.4090547150174,809.5553893310359,963.076923076924,West
"Salem County, NJ",65120,857.1214699193511,895.7138782469225,960.3693467368724,951.1405818193571,887.8195273687949,822.9735161858257,855.3965217773102,876.5292307692309,Northeast
"Salem city, VA",25165,909.035506836143,904.7362763580002,959.8866556236986,973.6356574168182,902.2704108511795,873.4580175174285,887.8642141843038,870.1538461538461,South
"Saline County, AR",113833,592.3559250043577,884.083581142085,950.2939074019666,964.7061626487126,840.3298541938142,847.1571661774154,843.7435101856149,868.0219780219779,South
"Saline County, IL",24783,865.7715562152981,859.6701835835088,916.6576530774764,936.3113157014296,846.3861717778284,819.5691774145907,832.9776745962097,832.9914529914528,Midwest
"Saline County, KS",55735,837.4402123516711,907.2996423017775,939.6849583921944,959.338621016147,907.8451487247856,842.3519692419692,875.0985589833771,902.3776223776225,Midwest
"Saline County, MO",23334,891.747634533446,885.4338120823145,912.3971886555422,932.0508512794954,902.0606880325286,817.5603671375732,859.8105275850506,885.5769230769231,Midwest
"Saline County, NE",14360,665.983832818599,881.9345307664616,938.1844786631293,957.8381412870822,846.4498919046332,819.6079112291063,833.02890156687,876.4102564102567,Midwest
"Salt Lake County, UT",1078958,779.6950982589901,913.2340377398116,953.0538477274652,953.0538477274652,878.823350997353,886.3135022967026,882.5684266470278,905.9678782755706,West
"Saluda County, SC",20000,684.3250005978728,851.3147019228848,912.9344010679781,926.0230488853765,794.2615725907374,760.3336828992242,777.2976277449809,880.0,South
"Sampson County, NC",63873,240.1907179257191,874.4890235271337,902.9113729440792,922.5650355680326,860.0774561307097,764.1199277619057,812.0986919463077,874.3589743589746,South
"San Augustine County, TX",8695,841.9646305397104,835.9465488239257,904.0610154054569,923.714678029411,792.8030145817856,768.8086288848223,780.805821733304,832.8205128205126,South
"San Benito County, CA",57557,822.2112517043962,914.9911867482076,954.7747061663287,922.1591293461995,903.3457766157752,778.7236323985736,841.0347045071741,961.0769230769231,West
"San Bernardino County, CA",2094769,676.5197404650252,879.0870545952304,908.8860800964065,899.0899690419783,885.797769863241,789.0953080577337,837.4465389604875,895.0457235072619,West
"San Diego County, CA",3223096,781.5222733859288,926.6293543496739,965.2617155024826,942.0627140508366,917.393555787695,870.1268242438214,893.7817924043463,933.9867967853043,West
"San Francisco County, CA",840763,763.9573581697794,974.2163964733196,1038.5192869040925,1008.6055919461895,942.154172786391,924.426653231636,933.5789942446916,955.3485881207401,West
"San Jacinto County, TX",27023,0.0,,931.1014997064725,929.7480794206313,806.2261724607253,793.8693124436804,800.0477424522028,,South
"San Joaquin County, CA",708554,705.4073317883409,867.9056963837617,913.0197857719352,912.4167680793815,885.3596728425978,767.3961235691942,826.377898205896,879.0197413206263,West
"San Juan County, CO",606,904.681106575685,898.41927109599,933.4180666509732,953.071729274926,808.8624338624339,877.4964838255979,843.179458844016,921.384615384615,West
"San Juan County, NM",125133,801.3177710039979,876.520710391172,919.9425402922514,935.522543065902,842.9321294513124,800.2560645896309,821.5940970204717,898.4102564102565,West
"San Juan County, UT",15152,854.8722332213177,848.4519020870025,859.431911012628,879.0855736365812,837.7216524799575,788.6041635674168,813.1629080236872,875.0000000000002,West
"San Juan County, WA",15956,184.629863453543,917.05253012927,1007.3410169976545,1026.9946796216057,857.6698852847253,949.7311074361355,903.7004963604305,940.0,West
"San Luis Obispo County, CA",276517,532.776856963926,931.5785176779682,963.3241565616263,952.681001803298,924.1450307908028,888.8691972547908,906.5071140227968,925.9567307692307,West
"San Mateo County, CA",748731,860.1728832626992,980.251305456087,1035.2209350744124,1005.307240116509,936.847658846766,924.7293278846995,930.7884933657327,966.4517876489707,West
"San Miguel County, CO",7676,952.8445252196598,946.7401283965,1009.9710631575649,1029.6247257815185,782.4387326452352,954.6381395683533,868.5384361067945,967.6538461538457,West
"San Miguel County, NM",28668,618.0101606383325,858.8643435844127,889.6106901457885,909.2643527697418,890.6558609460025,822.4902166644622,856.5730388052325,861.2307692307693,West
"San Patricio County, TX",66070,877.5977567785346,874.4078576032098,939.3164053212349,949.6303155489857,845.0130914962868,779.049841074928,812.0314662856076,878.557692307692,South
"San Saba County, TX",5893,889.923578949524,883.564383835866,903.0266257263902,922.6802883503431,916.2397284521514,752.4337773031834,834.3367528776675,916.153846153846,South
"Sanborn County, SD",2339,903.1047831312908,897.1010086826619,972.379917109799,992.033579733753,779.6665261086509,850.7917888563051,815.2291574824781,910.769230769231,Midwest
"Sanders County, MT",11346,582.908423140375,868.086684740112,906.7740062454444,926.4276688693977,793.2978603989546,828.607551212066,810.9527058055106,904.6153846153844,West
"Sandoval County, NM",136638,608.244321496701,895.0763414480923,936.5362928500962,940.5157013124706,871.0596620431018,862.1458763706592,866.6027692068805,909.6923076923078,West
"Sandusky County, OH",60187,892.1309424171002,885.970911537083,935.7267299276741,955.3803925516276,854.1022653311926,825.5765728087516,839.8394190699722,885.7435897435898,Midwest
"Sangamon County, IL",199016,841.5738344213632,905.8996443110526,953.6842452425051,967.5987875797315,890.9842438011399,880.0267486506181,885.5054962258789,876.712715855573,Midwest
"Sanilac County, MI",42014,825.1077982542876,887.6244607604485,925.0440442462996,944.697706870253,855.0597334707104,819.4817491075943,837.2707412891524,903.0414201183432,Midwest
"Sanpete County, UT",28261,530.2862215193865,877.3552630547714,885.2698426337923,904.9235052577454,878.3211494844105,850.4240722409802,864.3726108626955,897.9487179487184,West
"Santa Barbara County, CA",435850,672.3367186141064,935.2744769869555,964.8117892054021,951.2408359550413,918.3336686906721,848.8470122258593,885.1907173407052,945.1923076923076,West
"Santa Clara County, CA",1868149,859.5860637546067,967.8784771566858,1016.2150585854139,983.5994817652848,940.4230347120898,917.0147341334343,928.718884422762,964.3473053892216,West
"Santa Cruz County, AZ",47073,706.5220348011312,876.6699939256176,883.7064600425022,903.3601226664554,872.6143415999846,764.5205005785447,818.5674210892645,945.1346153846155,West
"Santa Cruz County, CA",269278,627.7107374159845,960.2758739432513,984.4524425575244,954.41488065428,932.963504696029,888.4268695419747,910.695187119002,948.6111111111113,West
"Santa Fe County, NM",147108,799.5781413809474,929.7902489561169,978.9877455198563,978.8367652660281,877.0137075930884,908.2661168533139,892.639912223201,930.6797853309482,West
"Santa Rosa County, FL",161021,557.3202925613081,902.1960522705726,955.1406041273358,966.1028232102384,882.2973316930681,872.1083582732713,877.2028449831698,878.2805429864253,South
"Sarasota County, FL",392038,713.87991649507,928.448404682427,992.1132911913542,993.936923779338,875.5824441545203,898.8661099727598,887.22427706364,923.0395010395013,South
"Saratoga County, NY",223774,663.4981237182507,947.7078853715066,986.5987989793751,987.0526472868738,892.3551114499274,924.9214647534774,908.6382881017026,953.6087912087911,Northeast
"Sargent County, ND",3874,923.2559346224809,917.190359745515,984.1066227137615,1003.760285337715,797.5904939312505,855.49612532994,826.5433096305951,949.2307692307695,Midwest
"Sarpy County, NE",169192,870.7227362357496,932.8849919820941,971.2595471446105,981.0890452050743,902.1672464519728,914.1030744242581,908.1351604381153,923.4230769230769,Midwest
"Sauk County, WI",62992,557.1079840268322,899.127325285532,950.5457027781354,970.1993654020887,824.2832414578731,852.6307154127094,838.4569784352911,917.2307692307688,Midwest
"Saunders County, NE",20913,929.4747552153598,926.3627429079266,972.1731012689454,982.0025993294082,899.3755011513136,878.1567908115612,888.7661459814374,921.5384615384617,Midwest
"Sawyer County, WI",16483,594.9203088700862,886.2135462655822,938.4478475022951,958.1015101262477,818.3768964323622,854.7871833778931,836.5820399051278,889.076923076923,Midwest
"Schenectady County, NY",154796,868.3626558562755,910.5764442217773,949.7750330888666,950.228881396365,891.9914166801217,876.9133124938512,884.4523645869866,902.514071294559,Northeast
"Schleicher County, TX",3224,916.508778314348,910.2501197181872,946.278653935021,965.932316558974,812.723742930623,773.970923103871,793.347333017247,1004.61538461538,South
"Schley County, GA",5074,897.0771471240064,890.7235009561446,912.4891208458355,932.1427834697885,963.4767823730914,800.733639882576,882.1052111278335,878.4615384615386,South
"Schoharie County, NY",31913,907.5453681185438,907.3953501487106,921.6979485038054,922.1517968113037,858.4906466488058,857.5349597772932,858.0128032130494,949.4038461538458,Northeast
"Schoolcraft County, MI",8288,667.7125159092816,884.008155090983,916.3453745085834,935.9990371325363,840.1271954397336,804.6397227998091,822.3834591197716,913.1153846153848,Midwest
"Schuyler County, IL",7311,905.1460141049059,898.9398584483027,941.9790310058949,961.6326936298507,868.191009373154,833.3124757444647,850.7517425588094,908.2051282051274,Midwest
"Schuyler County, MO",4395,868.1844481793596,862.0083234748411,907.6768454923799,927.3305081163335,775.367948597825,804.8154253888115,790.0916869933185,893.8461538461535,Midwest
"Schuyler County, NY",18410,910.7624617177944,904.5374902946809,945.1524869009147,964.8061495248678,814.8333837796187,851.0166910496531,832.9250374146361,940.6153846153838,Northeast
"Schuylkill County, PA",146360,840.1828124270345,878.2729065794058,930.6397298967731,950.2933925207265,855.2570042683972,821.3508450035403,838.3039246359689,867.2388663967611,Northeast
"Scioto County, OH",78017,817.337420965565,854.1628354430803,900.0881301660474,919.7417927900008,887.6967246977827,799.9675902461933,843.8321574719878,823.7246963562753,Midwest
"Scotland County, MO",4873,833.2103402830795,827.3074285349655,912.4004237236605,932.0540863476135,725.7644740536205,794.8724139013946,760.3184439775075,823.8461538461536,Midwest
"Scotland County, NC",35932,617.812340692689,858.5234041215681,871.9225053116421,891.5761679355954,897.0195608322317,798.708993214412,847.8642770233218,850.4615384615387,South
"Scott County, AR",10870,846.773448463432,840.6231598287827,888.8113627749259,908.4650253988797,789.2849507377795,768.27385995964,778.7794053487096,858.4615384615382,South
"Scott County, IA",169994,893.5791794393754,908.2468162802054,956.525323793874,971.6037575465011,875.3015187679076,882.3686072878,878.835063027854,896.3210702341139,Midwest
"Scott County, IL",5198,907.8725316819255,901.6601894316195,944.3167391106128,963.9704017345659,871.799211056283,818.7008090957715,845.2500100760276,918.4615384615383,Midwest
"Scott County, IN",23783,854.3828176213581,848.3822597356091,919.4851406191643,939.1388032431172,824.6300055090087,793.5697212072774,809.099863358143,822.7692307692307,Midwest
"Scott County, KS",4928,905.327428211953,899.3158365152269,973.520597260984,993.174259884937,833.333333333333,826.937984496124,830.135658914729,900.0,Midwest
"Scott County, KY",50178,584.5610822808108,905.3965616829532,964.1036874471382,976.8632376803788,837.846467002746,870.7640847937098,854.3052758982279,891.6410256410255,South
"Scott County, MN",137322,533.2905387613604,934.3899635860347,992.3325102724501,988.7499929984839,893.2886455917773,904.0280419723462,898.6583437820617,928.2051282051281,Midwest
"Scott County, MO",39061,791.6046580549388,873.3833044101647,916.0685051755574,935.7221677995107,823.6386399141429,799.8657693101073,811.7522046121251,889.9145299145298,Midwest
"Scott County, MS",28293,552.1198062793466,823.305614891566,884.2917465381307,899.8717493117815,813.2682786737522,745.1201960631034,779.1942373684277,837.3076923076919,South
"Scott County, TN",22043,664.745093267891,824.8047894943995,891.1879013681906,910.8415639921437,851.3411029312213,759.9175780370564,805.6293404841388,803.4615384615386,South
"Scott County, VA",22570,856.6530664964552,849.2721472372558,920.1977377918593,944.392145792487,806.2778545433881,762.307090495197,784.2924725192926,848.974358974359,South
"Scotts Bluff County, NE",36684,907.0538541617938,900.8317534272268,942.4094535516389,962.0631161755917,876.4853784266123,838.1549444106411,857.3201614186266,906.1538461538464,Midwest
"Screven County, GA",14206,691.3661133077842,858.000908876363,899.0876597072471,918.7413223312002,873.3285175989889,790.0744432644289,831.7014804317089,848.4615384615385,South
"Scurry County, TX",17238,883.396019860697,877.3407252966225,943.3854442861065,963.03910691006,863.6639945040483,790.827641054527,827.2458177792876,866.1538461538462,South
"Searcy County, AR",7965,854.4235880324753,848.3074808882743,902.3235374327769,921.97720005673,784.490394801718,797.5734240325168,791.0319094171173,855.3846153846151,South
"Sebastian County, AR",127273,738.9064934790936,865.7941141348861,919.6488033216714,943.4890359399276,862.279870577909,803.9767910515845,833.1283308147467,855.1748251748253,South
"Sedgwick County, CO",2365,880.534880311482,874.428089576125,931.544977095671,951.198639719624,814.529364648639,848.687818253036,831.6085914508379,863.076923076923,West
"Sedgwick County, KS",506529,791.3636165072834,887.4070009455701,933.4781433616083,948.2231206181601,882.8708452363024,856.5201482547083,869.6954967455054,873.3986013986014,Midwest
"Seminole County, FL",437346,837.0826782460604,933.8318585991308,957.5221709887865,960.882497718312,941.6840875124936,898.0551946437973,919.8696410781457,922.0859140859142,South
"Seminole County, GA",8769,860.4275877246254,854.3201954819164,910.1061349062953,929.7597975302491,856.901090608471,803.0939299481366,829.9975102783037,826.1538461538463,South
"Seminole County, OK",25481,863.6799125532433,857.4927650540221,901.586231699344,921.2398943232973,825.4116301038647,804.0521248245556,814.7318774642102,860.6837606837604,South
"Seneca County, NY",35144,825.125866919373,910.5788091527686,945.4384882392802,965.0921508632337,830.9822593524553,848.785128577783,839.8836939651192,937.6068376068374,Northeast
"Seneca County, OH",55929,903.3741733057823,897.0886155077804,928.7747604588787,948.4284230828322,903.703814143804,830.4887234292177,867.0962687865107,898.021978021978,Midwest
"Sequatchie County, TN",14592,587.6079781641606,876.3478050993135,921.1497658395198,937.2330086057005,864.3062099049102,804.2804398178567,834.293324861383,866.1538461538461,South
"Sequoyah County, OK",41464,578.9013050568522,860.7895936217516,897.2308517818167,921.0710844000724,851.2688786708919,795.5989871743933,823.4339329226427,863.076923076923,South
"Sevier County, AR",17268,849.2057553725592,843.075888104041,894.7112641886412,914.3649268125951,839.749272766358,736.4261231820672,788.0876979742127,850.3846153846155,South
"Sevier County, TN",93617,382.8679899522766,855.3840273124692,923.6962907897762,943.3499534137294,814.3194862853796,806.6719231193608,810.4957047023702,847.8119658119658,South
"Sevier County, UT",20871,887.7822277272126,881.4544152257073,906.1427645698648,925.7964271938181,824.9913712511692,842.3190686076538,833.6552199294116,907.0769230769232,West
"Seward County, KS",23274,878.2326712529266,872.026113542404,913.8437514615025,933.497414085456,875.7927598609161,714.1336870224716,794.9632234416943,914.0923076923076,Midwest
"Seward County, NE",16998,928.7679083573355,925.161180334586,961.8419711595325,973.1293910814493,931.2696896057063,882.4672243083369,906.8684569570217,908.8461538461538,Midwest
"Shackelford County, TX",3352,910.40595305161,904.133608935861,937.8115645641168,957.46522718807,881.00521114413,818.053148469093,849.529179806612,927.692307692308,South
"Shannon County, MO",8317,878.2516304663085,872.0195277403545,910.1467041024371,929.8003667263908,857.773890420409,808.2463097812995,833.0101001008545,874.6153846153845,Midwest
"Sharkey County, MS",4805,839.7294484746699,833.5522130048989,877.4621738761269,897.11583650008,804.156458173389,802.7741019808705,803.46528007713,822.3076923076925,South
"Sharp County, AR",17055,424.35632211760174,842.514448753791,885.264239834906,904.9179024588594,837.555117525262,784.8275331766378,811.1913253509497,864.6153846153845,South
"Shasta County, CA",178942,854.2734571547784,890.4998034272494,938.2988900904952,941.1965649074219,877.7590641352816,849.4856842397953,863.6223741875383,872.1337792642141,West
"Shawano County, WI",41563,904.4668966686161,898.2693711044482,943.1250582607933,962.7787208847466,844.6167024531419,834.622499985612,839.6196012193769,915.538461538462,Midwest
"Shawnee County, KS",178792,835.952834583216,893.2887053984593,937.3915644476195,954.3172841961704,873.1429739515678,861.4018788948808,867.2724264232243,882.9615384615387,Midwest
"Sheboygan County, WI",115226,816.0146955231519,913.4234114816383,952.6363078144152,967.0485630611615,880.8260089983202,851.8670254807373,866.3465172395288,928.153846153846,Midwest
"Shelby County, AL",203530,629.6934167981562,910.499383415639,974.9255389845713,992.189569583113,905.1855754257786,902.9835909144497,904.0845831701141,884.6561085972851,South
"Shelby County, IA",11992,913.9864141218312,907.821606050003,958.2644714861977,977.9181341101514,863.7862875223365,855.2283661572187,859.5073268397775,908.4615384615385,Midwest
"Shelby County, IL",22115,907.1155250038369,900.8544660851213,936.1141339689442,955.7677965928978,859.3045733175617,832.3193537348716,845.8119635262163,925.8974358974355,Midwest
"Shelby County, IN",44441,891.7706929244771,888.3734069559616,937.6916851054842,948.4915659337723,868.412001159908,818.7763873626516,843.5941942612797,886.9999999999998,Midwest
"Shelby County, KY",44290,598.2248304330162,893.0270293849693,958.5485843175013,972.4631266547271,856.1562410780305,836.9868355986991,846.5715383383647,893.0769230769229,South
"Shelby County, MO",6179,868.7150404078379,862.5876219093526,915.7007641086399,935.3544267325932,807.7855596874597,821.7460260666425,814.765792877051,861.025641025641,Midwest
"Shelby County, OH",49067,904.6162969449457,898.4658841764624,950.4685611456364,970.1222237695898,853.2371647719804,836.822534762405,845.0298497671927,903.8461538461543,Midwest
"Shelby County, TN",937750,752.9919813597301,867.0302207404084,916.3847887870123,929.8032527428171,872.6855903404198,843.5120462172563,857.6688854241795,839.306496612196,South
"Shelby County, TX",25725,720.9027860693823,859.0536081335802,920.4502546781733,940.1039173021268,809.4964737083792,780.5802490467416,795.0383613775606,858.7692307692307,South
"Shenandoah County, VA",42724,703.6566075288604,898.5329717030894,947.2578658043656,966.911528428319,859.3130315799198,824.7324512600155,842.0227414199677,905.2747252747253,South
"Sherburne County, MN",90401,250.75403248714736,920.5801959729542,971.2898783506622,967.7073610766962,878.2102299785079,880.4146621357722,879.3124460571399,922.0512820512822,Midwest
"Sheridan County, KS",2531,0.0,,966.386478409154,986.0401410331069,718.133857231915,853.7005390156039,785.9171981237596,,Midwest
"Sheridan County, MT",3630,906.406649913312,900.4408574178481,982.0950659600564,1001.7487285840085,828.098109404913,855.790721598391,841.9444155016524,883.0769230769235,West
"Sheridan County, ND",1337,905.909491062095,899.95018587747,982.816505538666,1002.47016816262,852.991452991453,820.809614168248,836.900533579851,886.153846153846,Midwest
"Sheridan County, NE",5294,904.5607747847155,898.311705794941,934.8395944370379,954.4932570609915,816.8687711095811,862.3360733990455,839.6024222543131,924.6153846153845,Midwest
"Sheridan County, WY",29738,770.0292767056194,917.8427073388542,969.8527020389814,989.5063646629347,881.9098000379107,892.9768626298328,887.4433313338717,915.3846153846155,West
"Sherman County, KS",6054,909.7911967955125,903.5790095708126,946.107805160181,965.7614677841325,898.6891090041426,832.163309832584,865.4262094183645,901.5384615384614,Midwest
"Sherman County, NE",3107,906.411907320296,900.267837614716,953.4046788395772,973.05834146353,908.409491742825,827.898070408013,868.1537810754189,881.5384615384611,Midwest
"Sherman County, OR",1795,905.433169415502,899.28701712814,952.03399424393,971.6876568678832,765.0915861513689,844.444444444445,804.768015297907,949.2307692307688,West
"Sherman County, TX",3066,923.751958704017,917.326323914156,928.734311479345,948.387974103299,833.202677347629,772.2901385493069,802.746407948468,1035.38461538462,South
"Shiawassee County, MI",69113,842.173140736825,888.5798460291778,928.9586033623051,948.6122659862585,875.5126949357639,836.9158039563737,856.2142494460688,882.5961538461539,Midwest
"Shoshone County, ID",12571,894.6393995708349,888.3555412681002,919.3979620592544,939.0516246832073,810.8786688931283,820.2445590785404,815.5616139858339,937.9487179487163,West
"Sibley County, MN",15021,914.948106323931,908.7826801382676,959.0795484248952,978.733211048849,844.780644058158,828.7693589715713,836.7750015148642,935.76923076923,Midwest
"Sierra County, CA",3021,922.904931706178,916.770601962762,972.552548627322,992.2062112512748,732.838660578387,854.127310061602,793.482985319994,998.4615384615388,West
"Sierra County, NM",11615,860.707536267106,854.569410882881,905.4744372500015,925.1280998739544,800.4124946196528,815.8053744070947,808.1089345133743,854.2307692307693,West
"Silver Bow County, MT",34549,787.9161822898242,894.3145681214847,937.2559301219711,956.9095927459241,879.0734351808998,861.0526006232067,870.063017902053,868.5714285714286,West
"Simpson County, KY",17704,659.1321079256965,872.6855202478423,913.4035132937614,933.0571759177147,849.8472937765567,806.7525637708665,828.2999287737115,866.6666666666666,South
"Simpson County, MS",27401,335.6504852822178,834.1942259105145,888.9031494707949,904.4831522444456,845.0964475057808,787.1871964696918,816.141821987736,825.3846153846155,South
"Sioux County, IA",34509,658.6518149092044,915.8543638686481,951.0593681348194,970.713030758773,896.8719844076278,858.723701303933,877.7978428557809,955.3846153846155,Midwest
"Sioux County, ND",4380,831.2561995593239,825.0819419030605,869.403585787979,889.057248411933,812.6416844472749,822.8050451288266,817.7233647880505,791.5384615384614,Midwest
"Sioux County, NE",1249,967.645405627213,961.116689722996,957.908076807902,977.561739431855,943.072702331962,866.07341490545,904.573058618706,1024.61538461538,Midwest
"Siskiyou County, CA",43895,632.6629735664221,879.4972143445478,919.4461840560256,939.099846679979,823.8731278825963,835.6566936915393,829.7649107870677,901.3846153846158,West
"Sitka City and Borough, AK",8943,926.0972010942054,920.0613055533136,992.1579848504596,1011.8116474744099,841.772966831708,888.5145128612185,865.143739846463,907.6923076923081,West
"Skagit County, WA",119343,600.6707417471945,899.8499643714213,959.3375191146603,963.0070695578607,832.7318396772348,856.3150251226748,844.5234323999547,916.0,West
"Skagway Municipality, AK",999,955.30812776852,949.19723771529,1011.07010362278,1030.7237662467298,900.205761316872,908.333333333333,904.269547325103,935.384615384615,West
"Skamania County, WA",11243,895.2891442523426,896.1234045159183,965.9243854588804,963.2295635782493,737.97780357766,868.4848684164966,803.2313359970782,928.2461538461539,West
"Slope County, ND",673,932.697778190286,926.631344711815,994.158589954844,1013.8122525788,813.492063492063,854.9169859514691,834.204524721766,959.3846153846148,Midwest
"Smith County, KS",3740,909.3048430493901,903.166277208789,957.380446842344,977.034109466297,893.55356980085,843.6414378805684,868.597503840709,886.923076923077,Midwest
"Smith County, MS",16257,291.61323619427566,868.621116426351,917.8751344545732,937.5287970785266,809.3117945680069,789.5093146477107,799.410554607859,907.692307692308,South
"Smith County, TN",19136,861.2745424473951,858.3691776322272,933.2705444759504,942.7779619636885,847.8343864537594,786.248639457288,817.0415129555236,829.8461538461537,South
"Smith County, TX",217552,561.2929825453027,882.1525803375241,932.0568597032918,941.4034940663454,879.783171229284,825.247070005625,852.5151206174545,878.1595441595441,South
"Smyth County, VA",31734,864.4953153428697,858.4320859434958,921.314526596034,940.9681892199874,840.06477703737,797.3417359768437,818.7032565071065,839.1282051282051,South
"Snohomish County, WA",746653,765.0251477673544,921.0768012584733,981.8441375526053,968.2731843022442,862.608630347254,879.9830910452779,871.2958606962659,914.9819711538461,West
"Snyder County, PA",40046,892.6983694341735,886.3190932922532,909.6905515363858,929.3442141603387,812.8652013311377,826.354624529488,819.6099129303129,939.4423076923081,Northeast
"Socorro County, NM",17494,879.7678347343808,873.4269953096123,898.750662871661,918.4043254956156,913.702729931108,781.529778224609,847.6162540778583,878.0512820512821,West
"Solano County, CA",425753,849.9371746916639,903.7924294338651,953.2916086006081,931.0021927959525,883.5847328241948,842.0469817608603,862.8158572925277,903.8377926421405,West
"Somerset County, MD",25980,542.9931914970481,863.8622297625398,868.4001585256607,883.9801612993114,875.366594457508,810.7727525849723,843.0696735212399,851.1282051282051,South
"Somerset County, ME",51577,731.4482269942783,881.9594129611838,921.7606709782301,941.4143336021834,846.1561161401323,825.211277138343,835.6836966392376,893.076923076923,Northeast
"Somerset County, NJ",330604,877.4721687710392,971.8939962836613,1033.9297422090312,1004.0160472511283,932.0651361143741,956.1532900751228,944.1092130947485,947.6302729528536,Northeast
"Somerset County, PA",76617,761.8065702337225,882.609759388383,930.533527301673,950.1871899256261,838.8706013752621,818.1396597859946,828.5051305806281,890.0854700854701,Northeast
"Somervell County, TX",8608,440.8451851348845,875.714622757424,955.3212595614029,974.974922185356,862.0699475962635,833.8603215340554,847.9651345651595,844.615384615385,South
"Sonoma County, CA",495078,714.5736951245309,936.2034834087675,989.3919752342974,963.7513562726139,911.0846915613766,871.6006703524884,891.3426809569324,932.4575936883627,West
"Southampton County, VA",18410,695.9153301688577,863.6318955556162,908.5579079647083,928.2115705886614,874.0550127008142,781.5249774423903,827.7899950716024,872.7692307692307,South
"Southeast Fairbanks Census Area, AK",7029,893.1870480137095,887.138279366993,954.8420189042477,974.4956815281989,802.757414140087,840.6541377779295,821.7057759590085,890.0,West
"Spalding County, GA",63873,487.27335568936314,833.4615564068527,896.517720814467,902.5268492290293,807.4377543772365,786.6577745109524,797.0477644440944,820.0,South
"Spartanburg County, SC",291240,662.5571081740343,872.7427010813194,916.0639579666349,936.4073739871334,867.7803194587327,823.0366917041291,845.408505581431,860.7869822485208,South
"Spencer County, IN",20856,724.2679841208652,899.1022583026507,941.7071399693554,961.360802593309,873.2793230904429,822.0601247060189,847.6697238982309,923.4615384615375,Midwest
"Spencer County, KY",17577,907.7942345292695,903.4265567598287,954.9151638459023,968.8297061831283,934.7459048634689,833.2226643746,883.9842846190335,873.8461538461538,South
"Spink County, SD",6570,918.4135454234271,912.265836033574,965.4972693452131,985.1509319691677,820.5195231790434,849.3260532286744,834.9227882038587,942.0512820512819,Midwest
